#time_sec,time_ms,run,ls,nb,plt_bkg_A1,plt_bkg_A2,plt_bkg_B1,plt_bkg_B2
1465646669,796,274958,5,16,9.60868656795e-17,3.58422182772e-16,1.11511621165e-16,1.44906757252e-16
1465646671,253,274958,5,20,2.56236622294e-16,3.25851642823e-16,1.43374070639e-16,3.18803889403e-16
1465646672,710,274958,5,24,1.60150430823e-16,2.28078519779e-16,1.27443647431e-16,2.02865209455e-16
1465646674,167,274958,5,28,1.92192739268e-16,1.30325038526e-16,9.55871693552e-17,2.46330562855e-16
1465646675,624,274958,5,32,9.60963696342e-17,1.95487557789e-16,1.75243143818e-16,1.73882478956e-16
1465646677,81,274958,5,36,1.92206211023e-16,2.93227713403e-16,1.75256063259e-16,2.46322356178e-16
1465646678,538,274958,5,40,3.20351508794e-16,1.62904285224e-16,2.23048219141e-16,2.02857243872e-16
1465646679,995,274958,5,44,2.24235386939e-16,3.90989527426e-16,9.55917559166e-17,1.73880579339e-16
1465646681,451,274958,5,48,1.92204792474e-16,2.28067885522e-16,1.75250218111e-16,2.31839172901e-16
1465646682,908,274958,5,52,9.6105537079e-17,3.25824892491e-16,1.27461014102e-16,1.1592196101e-16
1465646684,365,274958,5,56,2.24254670567e-16,1.62916986616e-16,1.59324691967e-16,3.62255083638e-16
1465646685,822,274958,5,60,3.84467742043e-16,2.28088630217e-16,2.38993916869e-16,1.44908194518e-16
1465646687,279,274958,5,64,9.61088921647e-17,2.93246096128e-16,1.91197507146e-16,2.46339880238e-16
1465646688,736,274958,6,4,4.16487157562e-16,1.95494393111e-16,1.11529622616e-16,2.6082402439e-16
1465646690,193,274958,6,8,3.52423175097e-16,3.25842617009e-16,2.39007876422e-16,2.4635155761e-16
1465646691,650,274958,6,12,1.9223082278e-16,3.25842617009e-16,1.11533377023e-16,2.02875463319e-16
1465646693,106,274958,6,16,2.88360444394e-16,2.28071827067e-16,3.18670831953e-16,2.60827935248e-16
1465646694,563,274958,6,20,2.56313439523e-16,2.28071827067e-16,4.78000410826e-17,2.75325257394e-16
1465646696,20,274958,6,24,1.28162865618e-16,2.9324642046e-16,9.56053332729e-17,1.59393770007e-16
1465646697,477,274958,6,28,1.60203582023e-16,3.58392840494e-16,1.59346113738e-16,2.75313938086e-16
1465646698,934,274958,6,32,2.88373701835e-16,2.28063113967e-16,2.86828880476e-16,8.69417066343e-17
1465646700,391,274958,6,36,3.20436034559e-16,3.90980952211e-16,2.0715697058e-16,3.47768619583e-16
1465646701,848,274958,6,40,3.2042345367e-17,2.2807582935e-16,1.11541529832e-16,1.88371981481e-16
1465646703,305,274958,6,44,1.92269541723e-16,2.93227970284e-16,1.5935184263e-16,3.33265191972e-16
1465646704,762,274958,6,48,1.60228033414e-16,3.25806144817e-16,9.56150027159e-17,2.60821773685e-16
1465646706,219,274958,6,52,2.2431914211e-16,2.28066474976e-16,1.91226303232e-16,2.608185986e-16
1465646707,675,274958,6,56,4.16608345485e-16,3.58398132204e-16,2.07161828502e-16,3.04288365034e-16
1465646709,132,274958,6,60,4.16620285035e-16,3.25803482698e-16,1.91247313944e-16,2.17349300358e-16
1465646710,589,274958,6,64,1.60235560833e-16,2.93231091529e-16,1.75295765207e-16,2.89799067144e-16
1465646712,46,274958,7,4,1.92295145647e-16,4.23550649778e-16,1.91245084579e-16,2.17347159122e-16
1465646713,503,274958,7,8,3.20491909411e-16,2.60636760581e-16,1.43430894256e-16,2.46333858033e-16
1465646714,960,274958,7,12,2.24352734316e-16,2.60644483626e-16,1.91247512568e-16,1.59394421998e-16
1465646716,417,274958,7,16,1.92327550363e-16,1.95484623016e-16,1.11561216602e-16,2.31844682174e-16
1465646717,874,274958,7,20,1.60252650289e-16,2.28071347816e-16,1.1156214235e-16,2.31844732668e-16
1465646719,331,274958,7,24,2.2436538191e-16,2.93218384446e-16,1.43438179426e-16,2.31839031231e-16
1465646720,788,274958,7,28,2.24382047096e-16,1.62901905881e-16,1.7531747634e-16,2.75315617017e-16
1465646722,245,274958,7,32,4.4879250682e-16,1.62895459461e-16,1.91264529455e-16,1.73881504605e-16
1465646723,701,274958,7,36,3.20554892137e-16,2.60640691932e-16,1.59391000592e-16,1.73877965753e-16
1465646725,158,274958,7,40,1.28222731025e-16,1.62906533216e-16,2.23149625997e-16,1.88376890041e-16
1465646726,615,274958,7,44,2.56453291012e-16,1.95487839859e-16,2.3909249972e-16,3.33285729095e-16
1465646728,72,274958,7,48,1.28231658796e-16,3.58395685254e-16,1.27515782668e-16,2.7532909047e-16
1465646729,529,274958,7,52,2.88536891304e-16,3.25807025515e-16,1.43455255502e-16,2.75322012374e-16
1465646730,986,274958,7,56,3.20598844901e-16,2.28071233209e-16,1.75341072044e-16,1.73890563402e-16
1465646732,443,274958,7,60,2.24419850914e-16,1.62901556518e-16,1.43461756347e-16,2.02866956106e-16
1465646733,900,274958,7,64,2.56488908176e-16,1.9548211526e-16,1.7534809107e-16,1.59395884279e-16
1465646735,357,274958,8,4,2.88556509449e-16,2.28074655099e-16,1.91293645336e-16,2.02870466069e-16
1465646736,813,274958,8,8,1.60309713904e-16,9.77438647976e-17,1.27525497866e-16,2.17371359563e-16
1465646738,270,274958,8,12,2.88596813406e-16,1.95490381353e-16,1.75354310758e-16,1.59395753007e-16
1465646739,727,274958,8,16,1.60318509344e-16,2.93223636358e-16,2.71002116626e-16,2.02867322009e-16
1465646741,184,274958,8,20,1.92393359478e-16,3.58381687364e-16,1.75369230934e-16,2.6084648258e-16
1465646742,641,274958,8,24,2.24458919391e-16,3.25801533967e-16,1.11597539639e-16,2.75326548369e-16
1465646744,98,274958,8,28,1.2826739777e-16,2.28064481095e-16,1.75364332812e-16,3.04304631808e-16
1465646745,555,274958,8,32,2.24467946097e-16,3.90975639048e-16,1.11595484517e-16,2.46342518896e-16
1465646747,12,274958,8,36,6.41375775235e-17,3.90987545374e-16,1.43484199395e-16,2.02873907801e-16
1465646748,469,274958,8,40,1.9241273257e-16,6.51606123506e-17,1.11602715436e-16,2.31859433767e-16
1465646749,926,274958,8,44,1.60353462829e-16,4.88743288939e-16,2.07266174197e-16,3.62291908588e-16
1465646751,382,274958,8,48,3.20710855765e-16,2.2807384202e-16,1.753756818e-16,2.89838366005e-16
1465646752,840,274958,8,52,4.48997988089e-16,4.56140829411e-16,2.0727248089e-16,2.31858844182e-16
1465646754,296,274958,8,56,9.62218622943e-17,1.95481807564e-16,9.56690020758e-17,2.4635058899e-16
1465646755,753,274958,8,60,2.88686340149e-16,2.28069209328e-16,1.91335573834e-16,2.60849258396e-16
1465646757,210,274958,8,64,1.60383353313e-16,1.30323146116e-16,7.97229389954e-17,1.44911024044e-16
1465646758,667,274958,9,4,1.9245062353e-16,2.93227078761e-16,1.91338947737e-16,2.17370075229e-16
1465646760,124,274958,9,8,1.60378874558e-16,2.6064546827e-16,2.23229702371e-16,1.73897372264e-16
1465646761,581,274958,9,12,1.60378874558e-16,1.62903417669e-16,1.7539170644e-16,3.18805360662e-16
1465646763,38,274958,9,16,1.60396914199e-16,2.28082180985e-16,2.55139399271e-16,2.31877418816e-16
1465646764,495,274958,9,20,1.92484131788e-16,3.25852153183e-16,2.39189535737e-16,1.59414398177e-16
1465646765,952,274958,9,24,6.41580179196e-17,4.56146316796e-16,1.27566421916e-16,2.89847499499e-16
1465646767,408,274958,9,28,9.62389098282e-17,3.25815265322e-16,9.56769228909e-17,2.17386211373e-16
1465646768,865,274958,9,32,2.88728993162e-16,4.23551788833e-16,7.97312363735e-17,2.60854302747e-16
1465646770,322,274958,9,36,2.24568956094e-16,3.90987604124e-16,2.07303889894e-16,2.17383031575e-16
1465646771,779,274958,9,40,3.20818561772e-17,4.23578384223e-16,2.07315072779e-16,3.33317925876e-16
1465646773,236,274958,9,44,3.20839093111e-16,2.6065142074e-16,1.27576937503e-16,2.31874029486e-16
1465646774,693,274958,9,48,1.60415628724e-16,2.28077950512e-16,1.43524054691e-16,2.60865361998e-16
1465646776,150,274958,9,52,2.24616982484e-16,1.9549113374e-16,1.75426422196e-16,1.88399705228e-16
1465646777,607,274958,9,56,2.56687211201e-16,4.23572080571e-16,1.43530709069e-16,2.02891717985e-16
1465646779,64,274958,9,60,2.88781111928e-16,4.23565278783e-16,2.87069788483e-16,1.59416137985e-16
1465646780,521,274958,9,64,1.60433951071e-16,4.88745082807e-16,1.43534894241e-16,1.88400890346e-16
1465646781,977,274958,10,4,4.49218475158e-16,4.88724795587e-16,1.11636963217e-16,3.1883445572e-16
1465646783,434,274958,10,8,2.56705750425e-16,2.93230694333e-16,1.91386775054e-16,2.60857033995e-16
1465646784,891,274958,10,12,9.62685565858e-17,1.62912764668e-16,1.43547274057e-16,1.88402479982e-16
1465646786,348,274958,10,16,3.20901246731e-17,1.95493260909e-16,1.43545119238e-16,3.0434823845e-16
1465646787,805,274958,10,20,2.88833236164e-16,2.93242039729e-16,1.43555444556e-16,2.8986998541e-16
1465646789,262,274958,10,24,2.5674220214e-16,3.58409913759e-16,2.2329262935e-16,3.33349381093e-16
1465646790,719,274958,10,28,2.56748190239e-16,2.93249000494e-16,1.43551195892e-16,2.0289943895e-16
1465646792,176,274958,10,32,6.41865984143e-17,2.28079759933e-16,1.59501950151e-16,3.18844993556e-16
1465646793,633,274958,10,36,2.2465309445e-16,4.88750300418e-16,1.91406235698e-16,2.60883797121e-16
1465646795,90,274958,10,40,0.0,1.95498751503e-16,1.11655672301e-16,2.31890002124e-16
1465646796,546,274958,10,44,1.28380601122e-16,3.2585512973e-16,2.39262154931e-16,2.60879792047e-16
1465646798,3,274958,10,48,2.246773021e-16,2.28072613278e-16,1.43563561571e-16,1.59419173932e-16
1465646799,460,274958,10,52,1.28387029772e-16,2.93233943592e-16,1.59515068412e-16,1.73911504338e-16
1465646800,917,274958,10,56,1.92585021718e-16,1.95486451722e-16,2.3927547643e-16,2.46364787133e-16
1465646802,374,274958,10,60,2.56797900145e-16,2.93218484444e-16,1.59531805053e-16,1.8839319263e-16
1465646803,831,274958,10,64,3.21000287936e-16,3.58382977754e-16,1.27618176665e-16,2.46361682122e-16
1465646805,288,274958,11,4,4.17346330833e-16,2.60652232772e-16,1.11669866063e-16,2.60871307787e-16
1465646806,745,274958,11,8,1.92606907725e-16,1.62915602872e-16,1.91441848434e-16,1.44930077456e-16
1465646808,202,274958,11,12,6.10035509931e-16,3.58417330518e-16,3.35021315456e-16,3.18856690712e-16
1465646809,659,274958,11,16,2.56814133878e-16,2.28078691814e-16,2.55248398506e-16,2.46383790611e-16
1465646811,116,274958,11,20,2.56835259195e-16,1.62908935132e-16,1.11677544664e-16,2.89879857779e-16
1465646812,572,274958,11,24,6.42088147987e-17,3.58407614743e-16,1.75493284473e-16,2.31890434323e-16
1465646814,29,274958,11,28,3.21057249897e-16,3.90984621587e-16,2.71221765939e-16,1.59430360686e-16
1465646815,486,274958,11,32,1.92634349938e-16,2.60656414391e-16,1.11679550681e-16,2.02905897804e-16
1465646816,943,274958,11,36,9.6318217137e-17,3.25816045305e-16,1.91451268054e-16,2.31891708237e-16
1465646818,400,274958,11,40,1.92641521115e-16,3.90985652633e-16,1.59545663365e-16,2.60881165741e-16
1465646819,857,274958,11,44,1.28432141322e-16,1.95495158604e-16,2.07415978516e-16,1.30440638715e-16
1465646821,314,274958,11,48,1.92659355891e-16,3.25828905054e-16,1.75507268867e-16,2.31893677926e-16
1465646822,771,274958,11,52,2.24758896329e-16,2.93237696871e-16,2.71243489618e-16,3.62349807892e-16
1465646824,228,274958,11,56,9.63290199737e-17,2.9323922205e-16,1.11692246524e-16,2.60878867447e-16
1465646825,685,274958,11,60,2.2477555542e-16,1.62910678916e-16,1.75514160647e-16,1.44932704137e-16
1465646827,141,274958,11,64,1.28445246912e-16,2.60657041118e-16,3.03175817142e-16,1.88420995381e-16
1465646828,598,274958,12,4,1.92667870368e-16,3.58400447552e-16,1.59566014444e-16,8.69586344744e-17
1465646830,55,274958,12,8,3.21131946696e-16,4.88740780948e-16,1.43609897761e-16,2.46388308392e-16
1465646831,512,274958,12,12,1.60565973348e-16,4.23569508046e-16,1.11696587147e-16,2.60881738298e-16
1465646832,969,274958,12,16,2.24798900156e-16,1.95494735466e-16,2.23398795942e-16,2.7538472698e-16
1465646834,426,274958,12,20,2.89028218993e-16,2.9324220129e-16,7.97830585748e-17,1.88424021966e-16
1465646835,883,274958,12,24,4.1751040137e-16,3.58413482081e-16,1.91485425672e-16,2.1741770089e-16
1465646837,340,274958,12,28,1.60576530033e-16,1.62918327646e-16,9.57426130889e-17,1.59440405686e-16
1465646838,797,274958,12,32,3.85394951422e-16,2.28079906538e-16,1.59572644212e-16,2.31908696664e-16
1465646840,254,274958,12,36,1.60587218924e-16,3.58429855004e-16,1.27662288691e-16,2.17413648955e-16
1465646841,710,274958,12,40,1.60587218924e-16,2.2807653167e-16,1.11708399976e-16,1.88422094538e-16
1465646843,167,274958,12,44,2.24843892865e-16,2.93239156657e-16,2.07467803103e-16,1.15950360618e-16
1465646844,624,274958,12,48,2.89085005112e-16,2.6065702814e-16,2.07475598468e-16,2.60888311391e-16
1465646846,81,274958,12,52,1.92726647159e-16,2.28086444528e-16,1.27672331042e-16,2.60900338411e-16
1465646847,538,274958,12,56,2.24847755019e-16,1.30330563924e-16,2.07471435621e-16,2.17411637476e-16
1465646848,995,274958,12,60,9.63669315063e-17,2.28073017785e-16,1.7556236789e-16,2.3190655028e-16
1465646850,452,274958,12,64,1.60612243156e-16,4.56150840399e-16,1.59593366913e-16,1.73930390935e-16
1465646851,909,274958,13,4,2.56978819403e-16,2.93240745321e-16,2.55358217191e-16,1.59436641607e-16
1465646853,366,274958,13,8,2.8911270096e-16,1.95491878692e-16,1.27678049591e-16,2.17416181489e-16
1465646854,823,274958,13,12,1.60621977043e-16,2.93244886313e-16,1.75562773356e-16,2.754001466e-16
1465646856,279,274958,13,16,1.28502845956e-16,2.28087892329e-16,1.27683088081e-16,2.46418416628e-16
1465646857,736,274958,13,20,1.60637219434e-16,2.28079364997e-16,1.91535638448e-16,1.88430365493e-16
1465646859,193,274958,13,24,2.89163679202e-16,2.28104741084e-16,2.55393106548e-16,1.73940551047e-16
1465646860,650,274958,13,28,3.5342227458e-16,4.88752666242e-16,1.43655942394e-16,1.44947509161e-16
1465646862,107,274958,13,32,2.57040524022e-16,3.25827854483e-16,1.9155300873e-16,2.31917404136e-16
1465646863,564,274958,13,36,1.92780393017e-16,4.23584168524e-16,2.07506986117e-16,2.60910619728e-16
1465646865,21,274958,13,40,1.2852576581e-16,3.91001996009e-16,1.91545428305e-16,3.76866209993e-16
1465646866,478,274958,13,44,1.2852576581e-16,1.303313461e-16,1.59621190254e-16,2.17418728828e-16
1465646867,935,274958,13,48,2.57071193054e-16,2.93244904265e-16,1.11738309028e-16,3.33380883224e-16
1465646869,392,274958,13,52,2.24939284643e-16,1.62915639075e-16,1.11739796529e-16,2.8989448839e-16
1465646870,848,274958,13,56,1.60680128656e-16,1.30329694566e-16,1.2770737202e-16,2.17418294383e-16
1465646872,306,274958,13,60,2.57109681079e-16,4.56160356729e-16,2.71385110493e-16,1.30452491799e-16
1465646873,762,274958,13,64,2.89239827478e-16,2.28090226499e-16,1.11746278998e-16,2.02933584999e-16
1465646875,219,274958,14,4,2.89229802293e-16,1.9550158796e-16,1.59635717813e-16,1.88437799388e-16
1465646876,676,274958,14,8,9.64132064108e-17,1.30332400984e-16,1.27712562696e-16,2.31922676409e-16
1465646878,133,274958,14,12,1.92844692685e-16,5.21359248926e-16,2.39482375644e-16,3.04410790877e-16
1465646879,590,274958,14,16,1.6070391057e-16,3.5842901244e-16,1.59649718261e-16,1.59451416991e-16
1465646881,47,274958,14,20,1.92845823737e-16,1.95503850004e-16,2.39480488736e-16,2.17440672107e-16
1465646882,504,274958,14,24,1.60704853114e-16,3.58439640981e-16,2.07550276792e-16,2.17440672107e-16
1465646883,961,274958,14,28,1.6071280998e-16,3.25845856258e-16,2.07557603006e-16,4.05885997195e-16
1465646885,418,274958,14,32,1.92861437105e-16,2.93257294603e-16,6.38641421436e-17,1.88445533126e-16
1465646886,874,274958,14,36,1.92877291326e-16,2.93244245827e-16,1.27731275323e-16,2.75414245262e-16
1465646888,331,274958,14,40,3.21459032033e-16,1.30328153343e-16,1.11766497869e-16,1.73940516317e-16
1465646889,788,274958,14,44,3.21470156988e-16,5.86488772466e-16,1.596661118e-16,2.60916039779e-16
1465646891,245,274958,14,48,2.89352451033e-16,2.60666832123e-16,1.1177446131e-16,1.15963144647e-16
1465646892,702,274958,14,52,3.53639905312e-16,2.60658874531e-16,2.07577799853e-16,2.31926289294e-16
1465646894,159,274958,14,56,3.2149272292e-16,1.629169396e-16,1.43710793519e-16,2.46416723985e-16
1465646895,616,274958,14,60,3.2149272292e-16,3.5839976072e-16,2.23557922917e-16,1.88447773299e-16
1465646897,73,274958,14,64,2.25068164074e-16,2.60647514508e-16,2.87434138129e-16,2.46419035159e-16
1465646898,530,274958,15,4,2.89363257923e-16,3.2581735038e-16,6.38733862618e-17,2.609067759e-16
1465646899,987,274958,15,8,6.43049899156e-17,3.25824479263e-16,1.91629554089e-16,2.89906838412e-16
1465646901,443,274958,15,12,2.8941567006e-16,1.30330891326e-16,1.11783158835e-16,2.17434578005e-16
1465646902,900,274958,15,16,2.89405294967e-16,3.90999954615e-16,1.2775307796e-16,1.73951067656e-16
1465646904,357,274958,15,20,3.21550944386e-17,3.2583808826e-16,7.98467685375e-17,2.1743610657e-16
1465646905,814,274958,15,24,3.21569637992e-16,3.25842101935e-16,1.43730294216e-16,2.60928515966e-16
1465646907,271,274958,15,28,2.57264632842e-16,3.25842593499e-16,7.98496919783e-17,3.04420469305e-16
1465646908,728,274958,15,32,9.6474955544e-17,2.93285213883e-16,1.91649260066e-16,2.3194267546e-16
1465646910,185,274958,15,36,3.21598020594e-16,3.25828741381e-16,2.71507700244e-16,1.8845297337e-16
1465646911,642,274958,15,40,3.21598020594e-16,3.25828741381e-16,2.87478282553e-16,2.31940487077e-16
1465646913,99,274958,15,44,1.60817252129e-16,2.60665564501e-16,1.59718194289e-16,1.88452370771e-16
1465646914,556,274958,15,48,6.43237588926e-17,3.58415151189e-16,1.75685722944e-16,3.76908281916e-16
1465646916,12,274958,15,52,3.21647644762e-16,3.25828237024e-16,9.58334875146e-17,1.73957102253e-16
1465646917,469,274958,15,56,2.89490735889e-16,2.28079765917e-16,2.71532115528e-16,1.59460972098e-16
1465646918,926,274958,15,60,2.25156972399e-16,2.60666636501e-16,6.38899761954e-17,7.24813286232e-17
1465646920,383,274958,15,64,2.57336588815e-16,2.28079285711e-16,2.07651143657e-16,2.02944972346e-16
1465646921,840,274958,16,4,2.57354391443e-16,1.30338306154e-16,1.91683993909e-16,1.59455892157e-16
1465646923,297,274958,16,8,2.25178772686e-16,1.9549458801e-16,1.43762769685e-16,3.0442324793e-16
1465646924,754,274958,16,12,2.25195598498e-16,1.95496369045e-16,1.5973656797e-16,3.33415396659e-16
1465646926,211,274958,16,16,3.53889145402e-16,5.21310419322e-16,2.39618554995e-16,3.62395456782e-16
1465646927,668,274958,16,20,1.60858702455e-16,3.583954426e-16,1.59743102392e-16,2.17433025775e-16
1465646929,125,274958,16,24,1.60868393307e-16,2.60661856185e-16,1.75721776132e-16,2.17433929383e-16
1465646930,581,274958,16,28,2.89563107953e-16,3.90968912687e-16,2.3962450532e-16,2.31929288662e-16
1465646932,38,274958,16,32,2.25224977868e-16,3.90976403191e-16,1.43782419747e-16,2.89909893793e-16
1465646933,495,274958,16,36,3.53924965221e-16,2.93226334503e-16,1.75729299871e-16,2.46427480946e-16
1465646934,952,274958,16,40,2.57428044266e-16,2.60659537096e-16,1.75736698316e-16,2.02938217077e-16
1465646936,409,274958,16,44,2.89599966599e-16,1.95494366275e-16,1.75734670786e-16,2.75421376568e-16
1465646937,866,274958,16,48,2.25261341087e-16,5.5391158062e-16,2.39658478995e-16,2.31926575108e-16
1465646939,323,274958,16,52,3.86177457382e-16,1.62900015918e-16,1.75742450162e-16,1.88438181073e-16
1465646940,780,274958,16,56,1.60916818869e-16,2.28071479447e-16,2.07712250356e-16,2.02940312462e-16
1465646942,237,274958,16,60,1.28740560414e-16,1.62910645793e-16,1.91737238705e-16,2.31940384253e-16
1465646943,694,274958,16,64,1.60925700517e-16,2.93255077498e-16,2.07715341931e-16,1.73962369042e-16
1465646945,151,274958,17,4,3.86254898602e-16,3.58404998415e-16,2.23708177078e-16,2.17443656094e-16
1465646946,608,274958,17,8,4.50629404853e-16,2.6065239347e-16,2.39678970182e-16,2.46435671525e-16
1465646948,64,274958,17,12,2.25334693892e-16,3.58410106298e-16,2.0775171252e-16,2.31944900277e-16
1465646949,521,274958,17,16,2.57525364448e-16,3.58410106298e-16,1.43814598175e-16,3.18924237881e-16
1465646950,978,274958,17,20,3.54113658351e-16,3.25848344912e-16,1.75786051204e-16,1.59466495352e-16
1465646952,435,274958,17,24,3.54117358338e-16,3.25821936965e-16,1.59804832733e-16,3.04432895987e-16
1465646953,892,274958,17,28,3.86349654693e-16,4.23586633528e-16,1.75791339893e-16,1.3047135576e-16
1465646955,349,274958,17,32,2.25377965642e-16,3.58412873213e-16,1.27849941525e-16,2.31953356635e-16
1465646956,806,274958,17,36,1.60994467835e-16,2.60663391463e-16,1.59814221567e-16,2.75438290983e-16
1465646958,263,274958,17,40,6.43964570299e-17,3.25817393118e-16,1.75799189611e-16,8.69764404082e-17
1465646959,720,274958,17,44,1.28795301158e-16,2.606536688e-16,1.59818455856e-16,2.31942265974e-16
1465646961,176,274958,17,48,4.50824377348e-16,2.93231317451e-16,1.59829202748e-16,2.6094514444e-16
1465646962,633,274958,17,52,4.50816512852e-16,3.25812574945e-16,2.07784601284e-16,2.60938063449e-16
1465646964,90,274958,17,56,3.22054307425e-16,2.28085354376e-16,1.91807796371e-16,3.18925664326e-16
1465646965,547,274958,17,60,1.28826442176e-16,1.95496048505e-16,1.11885604064e-16,2.02953982924e-16
1465646967,4,274958,17,64,2.89863462528e-16,4.23571924997e-16,1.91810313077e-16,2.31947807082e-16
1465646968,461,274958,18,4,2.57656411136e-16,2.28072905593e-16,1.27873542051e-16,3.04431496795e-16
1465646969,918,274958,18,8,1.93246629133e-16,3.25823312464e-16,1.2787416801e-16,2.60938669324e-16
1465646971,375,274958,18,12,3.22114775458e-16,4.56157198128e-16,1.91822401176e-16,1.44971126098e-16
1465646972,832,274958,18,16,1.28844052949e-16,1.62912605457e-16,1.43867283733e-16,1.59468552527e-16
1465646974,289,274958,18,20,3.22120615437e-16,2.28078865345e-16,2.55772062384e-16,2.46454442411e-16
1465646975,746,274958,18,24,2.89935462334e-16,3.25834116302e-16,7.99325581331e-17,1.88468448698e-16
1465646977,202,274958,18,28,2.89951446942e-16,9.77473959422e-17,1.91841062341e-16,1.15975423315e-16
1465646978,659,274958,18,32,5.47694808783e-16,1.95494791884e-16,2.71774838316e-16,1.88460062887e-16
1465646980,116,274958,18,36,3.86646228246e-16,9.77479056329e-17,1.43893281472e-16,1.44973121178e-16
1465646981,573,274958,18,40,3.86630490448e-16,2.93243716899e-16,1.91856407069e-16,2.31956993885e-16
1465646983,30,274958,18,44,2.90018115594e-16,2.60660355992e-16,2.23842209155e-16,2.31954720741e-16
1465646984,487,274958,18,48,1.28893442525e-16,2.93233948423e-16,1.91872560561e-16,1.73960729751e-16
1465646985,944,274958,18,52,2.90035916347e-16,2.93243880385e-16,1.27919753037e-16,1.01485073797e-16
1465646987,401,274958,18,56,1.61140507864e-16,1.6291592011e-16,1.27917102599e-16,2.17463189056e-16
1465646988,858,274958,18,60,2.57833162625e-16,2.28090678062e-16,9.59405077647e-17,3.18967281951e-16
1465646990,315,274958,18,64,3.86754827789e-16,1.95501800826e-16,2.55856781949e-16,2.60972888601e-16
1465646991,771,274958,19,4,1.61165063131e-16,3.58416596979e-16,2.23876856015e-16,3.334623148e-16
1465646993,228,274958,19,8,1.61173908051e-16,2.6067594507e-16,1.9190410545e-16,1.7397674785e-16
1465646994,685,274958,19,12,3.86817379322e-16,2.932514856e-16,3.03859884151e-16,2.60965121774e-16
1465646996,142,274958,19,16,2.57914790422e-16,1.9550315727e-16,1.91918161025e-16,3.76946190702e-16
1465646997,599,274958,19,20,3.22393488027e-16,1.9550315727e-16,1.43938620769e-16,3.33456348818e-16
1465646999,56,274958,19,24,1.61218900336e-16,3.58412562903e-16,1.27959121529e-16,2.31970065809e-16
1465647000,513,274958,19,28,2.25706460471e-16,2.60687559215e-16,1.11960813314e-16,2.17475698823e-16
1465647001,970,274958,19,32,1.61229776264e-16,3.25841966355e-16,1.59951517092e-16,3.1896560473e-16
1465647003,427,274958,19,36,3.8698071062e-16,1.30331125551e-16,1.91944591081e-16,2.75462058589e-16
1465647004,884,274958,19,40,2.90256090908e-16,4.88753634377e-16,1.27971494805e-16,3.3345889817e-16
1465647006,341,274958,19,44,2.90278494157e-16,3.25848714668e-16,2.07952846053e-16,3.47973094995e-16
1465647007,797,274958,19,48,4.83813336371e-16,3.58426708279e-16,2.39957057198e-16,3.189761056e-16
1465647009,254,274958,19,52,4.83908017292e-16,3.91021953992e-16,1.91980398617e-16,2.02983024777e-16
1465647010,711,274958,19,56,2.25836351024e-16,2.93254528565e-16,1.92003849947e-16,1.73982414685e-16
1465647012,168,274958,19,60,3.22669831223e-16,2.6067133836e-16,1.75995702966e-16,2.89975358709e-16
1465647013,625,274958,19,64,4.19437680435e-16,4.88758759425e-16,1.59996093606e-16,2.4647604506e-16
1465647015,82,274958,20,4,1.93611602477e-16,1.30335064769e-16,1.12005040567e-16,1.73986247729e-16
1465647016,539,274958,20,8,4.51791933479e-16,3.58421428115e-16,2.72016149234e-16,2.02979824536e-16
1465647017,996,274958,20,12,5.16390752575e-16,2.9327546135e-16,1.60017950446e-16,2.02985384303e-16
1465647019,453,274958,20,16,3.22775025062e-16,2.60679754255e-16,2.08032948624e-16,1.15995434034e-16
1465647020,910,274958,20,20,2.58215323166e-16,1.62923025378e-16,1.92034649928e-16,2.46490671628e-16
1465647022,366,274958,20,24,5.48739270474e-16,1.62925587017e-16,9.60168558437e-17,1.30493206274e-16
1465647023,823,274958,20,28,1.61417829574e-16,1.62925383964e-16,1.76060956279e-16,2.46491856789e-16
1465647025,280,274958,20,32,2.25987116054e-16,2.93259910653e-16,1.28038450035e-16,2.31986025585e-16
1465647026,737,274958,20,36,3.22872850153e-16,2.60678403794e-16,8.0028584915e-17,1.59489267859e-16
1465647028,194,274958,20,40,3.22944585856e-16,3.58424641791e-16,2.56120517955e-16,3.18989882422e-16
1465647029,651,274958,20,44,2.58373020272e-16,5.21341316319e-16,9.60451942331e-17,3.62476430801e-16
1465647031,108,274958,20,48,2.58420793412e-16,2.93263279029e-16,8.00452258501e-17,2.02984330937e-16
1465647032,565,274958,20,52,2.90704652962e-16,1.62927580782e-16,1.2807236136e-16,1.59487688593e-16
1465647034,22,274958,20,56,3.87646648572e-16,2.60674105332e-16,1.60101815814e-16,2.17487987307e-16
1465647035,479,274958,20,60,1.93831213866e-16,1.30333073759e-16,1.60117458396e-16,2.46489454553e-16
1465647036,935,274958,20,64,1.9385041116e-16,4.88754934851e-16,1.28093931621e-16,2.60984701801e-16
1465647038,392,274958,21,4,9.69352556713e-17,3.25836723683e-16,2.56200243648e-16,2.60984930762e-16
1465647039,849,274958,21,8,3.87845159503e-16,2.93268418912e-16,1.60134472531e-16,4.05989659662e-16
1465647041,307,274958,21,12,2.90871800831e-16,2.60673874014e-16,2.40216118616e-16,3.1899725684e-16
1465647042,763,274958,21,16,3.23218766697e-16,1.95503254995e-16,1.28115294248e-16,2.46493013424e-16
1465647044,220,274958,21,20,4.2026931542e-16,2.606798483e-16,3.20318118788e-16,1.59501580403e-16
