#time_sec,time_ms,run,ls,nb,bcm1f_minus,bcm1f_plus
1465661916,255,274959,319,28,0.346284925938,0.117891609669
1465661917,674,274959,319,32,0.215687796474,0.163554742932
1465661919,131,274959,319,36,0.298408985138,0.15857450664
1465661920,627,274959,319,40,0.259408980608,0.104609370232
1465661922,45,274959,319,44,0.219229206443,0.158573418856
1465661923,502,274959,319,48,0.192638069391,0.164385005832
1465661924,959,274959,319,52,0.289547234774,0.161896646023
1465661926,454,274959,319,56,0.247008681297,0.128688082099
1465661927,873,274959,319,60,0.317920297384,0.0904967710376
1465661929,330,274959,319,64,0.195600181818,0.196771174669
1465661930,825,274959,320,4,0.260012328625,0.234963044524
1465661932,243,274959,320,8,0.304326117039,0.259881049395
1465661933,700,274959,320,12,0.23933288455,0.134509086609
1465661935,158,274959,320,16,0.307882547379,0.146133303642
1465661936,653,274959,320,20,0.267110019922,0.134505674243
1465661938,71,274959,320,24,0.306700825691,0.140315279365
1465661939,530,274959,320,28,0.224559411407,0.219190731645
1465661941,24,274959,320,32,0.247019171715,0.146127745509
1465661942,443,274959,320,36,0.268293529749,0.0971417278051
1465661943,899,274959,320,40,0.27539768815,0.11125793308
1465661945,356,274959,320,44,0.216882631183,0.150285065174
1465661946,852,274959,320,48,0.304935842752,0.0880122408271
1465661948,270,274959,320,52,0.228108003736,0.137827977538
1465661949,727,274959,320,56,0.251746088266,0.109598129988
1465661951,224,274959,320,60,0.275396078825,0.151947170496
1465661952,642,274959,320,64,0.222798958421,0.174365580082
1465661954,100,274959,321,4,0.29725497961,0.122887693346
1465661955,557,274959,321,8,0.193249568343,0.143646419048
1465661957,72,274959,321,12,0.287214994431,0.12703987956
1465661958,470,274959,321,16,0.226934254169,0.146970376372
1465661959,927,274959,321,20,0.337445259094,0.176036581397
1465661961,422,274959,321,24,0.282484799623,0.12455419451
1465661962,840,274959,321,28,0.338634908199,0.208416685462
1465661964,296,274959,321,32,0.290170073509,0.163580432534
1465661965,765,274959,321,36,0.278350561857,0.11043753475
1465661967,250,274959,321,40,0.208029866219,0.153615117073
1465661968,667,274959,321,44,0.223986715078,0.227516412735
1465661970,125,274959,321,48,0.22517862916,0.131199136376
1465661971,620,274959,321,52,0.312646001577,0.131201356649
1465661973,39,274959,321,56,0.259454846382,0.19181971252
1465661974,496,274959,321,60,0.267137080431,0.120406009257
1465661975,953,274959,321,64,0.246453866363,0.171888306737
1465661977,448,274959,322,4,0.244680806994,0.102136522532
1465661978,866,274959,322,8,0.286050051451,0.122894980013
1465661980,323,274959,322,12,0.223988845944,0.0797166526318
1465661981,828,274959,322,16,0.187346875668,0.106288872659
1465661983,237,274959,322,20,0.234048679471,0.181858107448
1465661984,694,274959,322,24,0.210998296738,0.135357216001
1465661986,151,274959,322,28,0.255325675011,0.117088146508
1465661987,647,274959,322,32,0.277191758156,0.182689979672
1465661989,66,274959,322,36,0.196808978915,0.152791514993
1465661990,522,274959,322,40,0.255319744349,0.128710240126
1465661992,18,274959,322,44,0.206856951118,0.171900346875
1465661993,436,274959,322,48,0.284869402647,0.142838105559
1465661994,893,274959,322,52,0.242316231132,0.11958540976
1465661996,350,274959,322,56,0.194448083639,0.139514565468
1465661725,356,274959,311,16,0.344332516193,0.150190725923
1465661997,846,274959,322,60,0.3150177598,0.18269765377
1465661999,264,274959,322,64,0.221638977528,0.148651391268
1465662000,721,274959,323,4,0.232277333736,0.171071305871
1465662002,216,274959,323,8,0.229913190007,0.178545296192
1465662003,635,274959,323,12,0.234055534005,0.171907320619
1465662005,92,274959,323,16,0.306754678488,0.131214290857
1465662006,548,274959,323,20,0.212192341685,0.135365366936
1465662008,43,274959,323,24,0.231099292636,0.124571859837
1465662009,462,274959,323,28,0.321534723043,0.145337969065
1465662010,919,274959,323,32,0.245879456401,0.154473498464
1465662012,415,274959,323,36,0.303800880909,0.190178513527
1465662013,833,274959,323,40,0.265984117985,0.116268351674
1465662015,291,274959,323,44,0.313858270645,0.201807916164
1465662016,748,274959,323,48,0.239383384585,0.0946753323078
1465662018,242,274959,323,52,0.268933445215,0.21841403842
1465662019,661,274959,323,56,0.270718246698,0.149487227201
1465662021,119,274959,323,60,0.203334227204,0.132047072053
1465662022,614,274959,323,64,0.268350183964,0.124572850764
1465662024,32,274959,324,4,0.181461438537,0.119589932263
1465662025,489,274959,324,8,0.245304256678,0.169424206018
1465662026,946,274959,324,12,0.326879650354,0.186038151383
1465662028,447,274959,324,16,0.203930318356,0.194343402982
1465662029,860,274959,324,20,0.208063110709,0.161121413112
1465662031,317,274959,324,24,0.289036810398,0.215938985348
1465662032,815,274959,324,28,0.245312601328,0.0872060731053
1465662034,230,274959,324,32,0.264228254557,0.151987746358
1465662035,701,274959,324,36,0.183832451701,0.14534522593
1465662037,144,274959,324,40,0.325696796179,0.181889146566
1465662038,640,274959,324,44,0.25181350112,0.113783940673
1465662040,58,274959,324,48,0.164328053594,0.172754079103
1465662041,516,274959,324,52,0.178514629602,0.196840003133
1465662043,11,274959,324,56,0.222251832485,0.137872979045
1465662044,429,274959,324,60,0.246486753225,0.186045467854
1465662045,886,274959,324,64,0.257127642632,0.202656298876
1465662047,343,274959,325,4,0.28372952342,0.127080410719
1465662048,839,274959,325,8,0.201566681266,0.100500151515
1465662050,257,274959,325,12,0.186197936535,0.167777106166
1465662051,715,274959,325,16,0.179693728685,0.0847224742174
1465662053,210,274959,325,20,0.182648047805,0.185222715139
1465662054,628,274959,325,24,0.231117814779,0.107146769762
1465662056,86,274959,325,28,0.2606741786,0.157813310623
1465662057,542,274959,325,32,0.274276614189,0.142034634948
1465662059,37,274959,325,36,0.235854253173,0.143695831299
1465662060,456,274959,325,40,0.291419416666,0.153663739562
1465662061,912,274959,325,44,0.187981009483,0.151999875903
1465662063,408,274959,325,48,0.228178203106,0.117945253849
1465662064,827,274959,325,52,0.297920554876,0.170279458165
1465662066,284,274959,325,56,0.267188578844,0.18938845396
1465662067,741,274959,325,60,0.205120444298,0.127089634538
1465662069,236,274959,325,64,0.297334611416,0.156155973673
1465662070,655,274959,326,4,0.193888157606,0.191872492433
1465662072,111,274959,326,8,0.28315615654,0.110472373664
1465662073,607,274959,326,12,0.308582365513,0.171109184623
1465662075,26,274959,326,16,0.268975049257,0.127916574478
1465662076,482,274959,326,20,0.243552029133,0.145364493132
1465662077,939,274959,326,24,0.231729120016,0.135396644473
1465662079,435,274959,326,28,0.170846134424,0.148684978485
1465662080,853,274959,326,32,0.227590113878,0.100510500371
1465662082,310,274959,326,36,0.231728076935,0.08721986413
1465662083,817,274959,326,40,0.214000657201,0.109648711979
1465662085,226,274959,326,44,0.291441470385,0.121275387704
1465662086,682,274959,326,48,0.216955378652,0.159485444427
1465662088,140,274959,326,52,0.271336942911,0.117954522371
1465662089,637,274959,326,56,0.216944888234,0.198530673981
1465662091,52,274959,326,60,0.252421170473,0.132910385728
1465662092,509,274959,326,64,0.323950350285,0.158661738038
1465662094,4,274959,327,4,0.278430312872,0.11297596246
1465662095,423,274959,327,8,0.253602147102,0.122113704681
1465662096,879,274959,327,12,0.241184487939,0.12294446677
1465662098,337,274959,327,16,0.256561756134,0.138727158308
1465662099,832,274959,327,20,0.237644717097,0.157002583146
1465662101,251,274959,327,24,0.277247548103,0.149523481727
1465662102,707,274959,327,28,0.306811034679,0.084731400013
1465662104,203,274959,327,32,0.2601095438,0.156171575189
1465662105,621,274959,327,36,0.417941749096,0.0980227664113
1465662107,78,274959,327,40,0.57873404026,0.152849063277
1465662108,537,274959,327,44,0.274888694286,0.128762289882
1465662110,32,274959,327,48,0.249480590224,0.137899637222
1465662111,451,274959,327,52,0.244751155376,0.107162989676
1465662112,906,274959,327,56,0.202776819468,0.127104848623
1465662114,402,274959,327,60,0.241795122623,0.15036585927
1465662115,820,274959,327,64,0.193909347057,0.0922126248479
1465662117,277,274959,328,4,0.247712910175,0.151199907064
1465662118,737,274959,328,8,0.263080745935,0.107995040715
1465662120,229,274959,328,12,0.274904549122,0.226789593697
1465662121,648,274959,328,16,0.218744665384,0.1835924685
1465662123,105,274959,328,20,0.238845556974,0.161162614822
1465662124,600,274959,328,24,0.232936784625,0.146210029721
1465662126,19,274959,328,28,0.201005250216,0.159506678581
1465662127,476,274959,328,32,0.222288191319,0.122953057289
1465662128,933,274959,328,36,0.223476916552,0.124615527689
1465662130,428,274959,328,40,0.259544432163,0.123786851764
1465662131,847,274959,328,44,0.251858651638,0.112155884504
1465661725,356,274959,311,16,0.344332516193,0.150190725923
1465662133,306,274959,328,48,0.160808384418,0.153692349792
1465662134,801,274959,328,52,0.201010480523,0.166984677315
1465662136,218,274959,328,56,0.215788975358,0.199392735958
1465662137,675,274959,328,60,0.284373700619,0.144558921456
1465662139,132,274959,328,64,0.205742299557,0.114650174975
1465662140,627,274959,329,4,0.285557687283,0.0855716764927
1465662142,46,274959,329,8,0.233538463712,0.150376945734
1465662143,504,274959,329,12,0.203385382891,0.118806116283
1465662145,10,274959,329,16,0.26369202137,0.125452548265
1465662146,418,274959,329,20,0.187422350049,0.144561201334
1465662147,874,274959,329,24,0.326369285583,0.126282677054
1465662149,331,274959,329,28,0.201616540551,0.169482886791
1465662150,827,274959,329,32,0.285574167967,0.187760457397
1465662152,244,274959,329,36,0.25661072135,0.0747739374638
1465662153,702,274959,329,40,0.313962489367,0.184443965554
1465662155,205,274959,329,44,0.240054175258,0.114654347301
1465662156,615,274959,329,48,0.253065735102,0.167827129364
1465662158,72,274959,329,52,0.238876566291,0.14622592926
1465662159,529,274959,329,56,0.260162621737,0.11548525095
1465662161,24,274959,329,60,0.248927995563,0.160351485014
1465662162,443,274959,329,64,0.264300554991,0.0897365733981
1465662163,900,274959,330,4,0.284403979778,0.194429263473
1465662165,395,274959,330,8,0.218764021993,0.193594485521
1465662166,813,274959,330,12,0.233545377851,0.157035887241
1465662168,270,274959,330,16,0.19394223392,0.061485234648
1465662169,728,274959,330,20,0.20399223268,0.224340438843
1465662171,227,274959,330,24,0.231785133481,0.152883291245
1465662172,642,274959,330,28,0.229419991374,0.147897973657
1465662174,99,274959,330,32,0.232964202762,0.100538052619
1465662175,595,274959,330,36,0.228236034513,0.128791674972
1465662177,13,274959,330,40,0.272584050894,0.113001547754
1465662178,483,274959,330,44,0.217594221234,0.124634034932
1465662179,926,274959,330,48,0.273759633303,0.103865370154
1465662181,423,274959,330,52,0.260754585266,0.176158949733
1465662182,841,274959,330,56,0.175018936396,0.140428602695
1465662184,297,274959,330,60,0.213460579515,0.140427261591
1465662185,802,274959,330,64,0.167338877916,0.167017042637
1465662187,211,274959,331,4,0.2045930475,0.157049000263
1465662188,668,274959,331,8,0.180352777243,0.106360264122
1465662190,125,274959,331,12,0.347105294466,0.125471875072
1465662191,620,274959,331,16,0.308087587357,0.142093196511
1465662193,39,274959,331,20,0.30394333601,0.151231601834
1465662194,496,274959,331,24,0.205191299319,0.186131209135
1465662195,992,274959,331,28,0.214654251933,0.185306251049
1465662197,409,274959,331,32,0.250134289265,0.170348793268
1465662198,868,274959,331,36,0.2323885113,0.226017862558
1465662200,326,274959,331,40,0.223518699408,0.0706305801868
1465662201,826,274959,331,44,0.252496123314,0.168691560626
1465662203,239,274959,331,48,0.301576912403,0.168683856726
1465662204,695,274959,331,52,0.257818639278,0.0972217395902
1465662206,190,274959,331,56,0.238307788968,0.192786365747
1465662207,608,274959,331,60,0.180358082056,0.157056972384
1465662209,67,274959,331,64,0.208150997758,0.1944514364
1465662210,524,274959,332,4,0.233585610986,0.219382822514
1465662212,23,274959,332,8,0.269067317247,0.152076259255
1465662213,437,274959,332,12,0.201061248779,0.156231313944
1465662214,893,274959,332,16,0.192192330956,0.135451704264
1465662216,389,274959,332,20,0.212889954448,0.0822682157159
1465662217,807,274959,332,24,0.321699768305,0.12797164917
1465662219,264,274959,332,28,0.272035896778,0.139610648155
1465662220,721,274959,332,32,0.238327100873,0.152906894684
1465662222,216,274959,332,36,0.239510446787,0.11135815829
1465662223,635,274959,332,40,0.189834192395,0.181164771318
1465662225,92,274959,332,44,0.154945105314,0.154571071267
1465662226,587,274959,332,48,0.215857625008,0.162879690528
1465662228,19,274959,332,52,0.227094113827,0.153738453984
1465662229,464,274959,332,56,0.261983931065,0.21939638257
1465662230,920,274959,332,60,0.24601110816,0.12132910639
1465662232,415,274959,332,64,0.230044022202,0.206924304366
1465662233,833,274959,333,4,0.221766278148,0.140442192554
1465662235,291,274959,333,8,0.18569226563,0.146259307861
1465662236,786,274959,333,12,0.202252939343,0.154572337866
1465662238,205,274959,333,16,0.274994790554,0.148757606745
1465662239,662,274959,333,20,0.276768863201,0.23767977953
1465662241,119,274959,333,24,0.157304495573,0.108035609126
1465662242,613,274959,333,28,0.223538041115,0.1711948663
1465662244,33,274959,333,32,0.29331690073,0.132137149572
1465662245,489,274959,333,36,0.212308883667,0.0839409828186
1465662246,985,274959,333,40,0.215265795588,0.16455757618
1465662248,403,274959,333,44,0.184515550733,0.130477637053
1465662249,860,274959,333,48,0.319361627102,0.120505236089
1465662251,318,274959,333,52,0.200488090515,0.139619857073
1465662252,813,274959,333,56,0.246029287577,0.0714742019773
1465662254,232,274959,333,60,0.211727127433,0.0723053067923
1465662255,688,274959,333,64,0.228880316019,0.0631619989872
1465662257,183,274959,334,4,0.193989008665,0.22855322063
1465662258,601,274959,334,8,0.350718021393,0.0980700999498
1465662260,59,274959,334,12,0.325281858444,0.207775503397
1465662261,516,274959,334,16,0.315232008696,0.162897229195
1465662263,11,274959,334,20,0.19339427352,0.146278634667
1465662264,429,274959,334,24,0.27619060874,0.145440578461
1465662265,886,274959,334,28,0.221789643168,0.0964095890522
1465662267,382,274959,334,32,0.303999722004,0.0856050625443
1465661725,356,274959,311,16,0.344332516193,0.150190725923
1465662268,814,274959,334,36,0.148451432586,0.189498066902
1465662270,257,274959,334,40,0.292758524418,0.113033816218
1465662271,714,274959,334,44,0.207592368126,0.127994179726
1465662273,209,274959,334,48,0.217645719647,0.137968838215
1465662274,629,274959,334,52,0.241907194257,0.0748016983271
1465662276,86,274959,334,56,0.243681579828,0.223573938012
1465662277,581,274959,334,60,0.246046707034,0.0914250314236
1465662279,0,274959,334,64,0.18039482832,0.164565071464
1465662280,457,274959,335,4,0.163245067,0.176202043891
1465662281,913,274959,335,8,0.325313746929,0.152932062745
1465662283,409,274959,335,12,0.247238397598,0.0781283378601
1465662284,827,274959,335,16,0.29100933671,0.0814528316259
1465662286,284,274959,335,20,0.239550307393,0.13381536305
1465662287,779,274959,335,24,0.20465709269,0.167064666748
1465662289,198,274959,335,28,0.209981054068,0.0764677673578
1465662290,655,274959,335,32,0.289833009243,0.147117331624
1465662292,112,274959,335,36,0.246659711003,0.112209111452
1465662293,607,274959,335,40,0.301078677177,0.120520889759
1465662295,25,274959,335,44,0.192239567637,0.206131979823
1465662296,482,274959,335,48,0.234823390841,0.112211212516
1465662297,978,274959,335,52,0.238963872194,0.123847916722
1465662299,397,274959,335,56,0.23185710609,0.196996614337
1465662300,853,274959,335,60,0.169161021709,0.0980827063322
1465662302,310,274959,335,64,0.160293504596,0.193668410182
1465662303,806,274959,336,4,0.182766526937,0.144628971815
1465662305,224,274959,336,8,0.311117142439,0.183695405722
1465662306,681,274959,336,12,0.26734995842,0.13714851439
1465662308,177,274959,336,16,0.166207358241,0.0947588831186
1465662309,595,274959,336,20,0.216480091214,0.204481303692
1465662311,53,274959,336,24,0.198144331574,0.17538844049
1465662312,510,274959,336,28,0.187497496605,0.142137959599
1465662314,8,274959,336,32,0.272078424692,0.118032708764
1465662315,424,274959,336,36,0.282730787992,0.164585977793
1465662316,881,274959,336,40,0.319990754128,0.174560248852
1465662318,376,274959,336,44,0.198145836592,0.123023420572
1465662319,794,274959,336,48,0.232459649444,0.114708125591
1465662321,251,274959,336,52,0.224177137017,0.142972618341
1465662322,708,274959,336,56,0.217082485557,0.124687351286
1465662324,204,274959,336,60,0.254347354174,0.176224797964
1465662325,621,274959,336,64,0.183960035443,0.0764762014151
1465662327,81,274959,337,4,0.221228122711,0.0955967381597
1465662328,574,274959,337,8,0.265592098236,0.103909492493
1465662329,993,274959,337,12,0.233049213886,0.153785318136
1465662331,450,274959,337,16,0.286875337362,0.0681643038988
1465662332,907,274959,337,20,0.187506467104,0.117208667099
1465662334,402,274959,337,24,0.198158383369,0.152121201158
1465662335,820,274959,337,28,0.27032622695,0.145473405719
1465662337,277,274959,337,32,0.148472383618,0.172074258327
1465662338,773,274959,337,36,0.26085960865,0.157113090158
1465662340,192,274959,337,40,0.20170776546,0.139656081796
1465662341,648,274959,337,44,0.250212132931,0.0914445146918
1465662343,105,274959,337,48,0.26973927021,0.168756440282
1465662344,600,274959,337,52,0.165629342198,0.135503932834
1465662346,19,274959,337,56,0.244901925325,0.185379490256
1465662347,476,274959,337,60,0.242535710335,0.106406182051
1465662348,983,274959,337,64,0.286904722452,0.119706146419
1465662350,391,274959,338,4,0.124818988144,0.126359909773
1465662351,849,274959,338,8,0.183974921703,0.0980951786041
1465662353,305,274959,338,12,0.263244986534,0.126362338662
1465662354,802,274959,338,16,0.222427234054,0.0989284068346
1465662356,218,274959,338,20,0.26916500926,0.116388127208
1465662357,675,274959,338,24,0.165052995086,0.129686444998
1465662359,195,274959,338,28,0.190491244197,0.103915430605
1465662360,588,274959,338,32,0.266214311123,0.133845239878
1465662362,46,274959,338,36,0.233676970005,0.128857210279
1465662363,503,274959,338,40,0.279230505228,0.111400477588
1465662364,998,274959,338,44,0.244328901172,0.157956272364
1465662366,417,274959,338,48,0.204690858722,0.127197131515
1465662367,873,274959,338,52,0.292838096619,0.115558184683
1465662369,369,274959,338,56,0.201730579138,0.213659495115
1465662370,787,274959,338,60,0.140804305673,0.122211501002
1465662372,244,274959,338,64,0.191091537476,0.0640155598521
1465662373,702,274959,339,4,0.256167680025,0.103926293552
1465662375,206,274959,339,8,0.25794249773,0.172933340073
1465662376,615,274959,339,12,0.290478050709,0.157965391874
1465662378,73,274959,339,16,0.17156817019,0.148817449808
1465662379,568,274959,339,20,0.25084450841,0.174590304494
1465662380,986,274959,339,24,0.294615060091,0.133027762175
1465662382,443,274959,339,28,0.236638635397,0.128870636225
1465662383,899,274959,339,32,0.201738029718,0.157137304544
1465662385,395,274959,339,36,0.256165921688,0.17210277915
1465662386,814,274959,339,40,0.246110633016,0.127205774188
1465662388,271,274959,339,44,0.274512261152,0.0831421390176
1465662389,766,274959,339,48,0.333082795143,0.15547581017
1465662391,185,274959,339,52,0.301133453846,0.107255287468
1465662392,643,274959,339,56,0.18635956943,0.0981094911695
1465662394,99,274959,339,60,0.220677495003,0.177092909813
1465662395,604,274959,339,64,0.230141595006,0.0789871066809
1465662397,13,274959,340,4,0.204701751471,0.0848072171211
1465662398,470,274959,340,8,0.208843305707,0.150493085384
1465662399,965,274959,340,12,0.300545096397,0.108088947833
1465662401,383,274959,340,16,0.268597602844,0.154647096992
1465662402,840,274959,340,20,0.229554489255,0.167119264603
1465662404,298,274959,340,24,0.234287619591,0.16462495923
1465662405,793,274959,340,28,0.192865207791,0.149665549397
1465662407,211,274959,340,32,0.197004884481,0.0773269236088
1465662408,669,274959,340,36,0.208245411515,0.100608147681
1465662410,172,274959,340,40,0.252630293369,0.131373465061
1465662411,583,274959,340,44,0.241389125586,0.171284407377
1465662413,41,274959,340,48,0.241986647248,0.0939552262425
1465662414,498,274959,340,52,0.18400709331,0.12305931747
1465662415,998,274959,340,56,0.246723338962,0.102272279561
1465662417,412,274959,340,60,0.161523237824,0.134698957205
1465662418,868,274959,340,64,0.317129850388,0.139687791467
1465662420,364,274959,341,4,0.293458074331,0.115576185286
1465662421,781,274959,341,8,0.207670807838,0.0873073786497
1465662423,237,274959,341,12,0.216545656323,0.0981168672442
1465662424,694,274959,341,16,0.183417454362,0.217854112387
1465662426,191,274959,341,20,0.227200910449,0.20870757103
1465662427,609,274959,341,24,0.191704422235,0.0906337872148
1465662429,66,274959,341,28,0.246729061007,0.164639145136
1465662430,571,274959,341,32,0.243770673871,0.105601884425
1465662431,982,274959,341,36,0.234301686287,0.108926206827
1465662433,448,274959,341,40,0.338448345661,0.0864770039916
1465662434,895,274959,341,44,0.207684189081,0.170459479094
1465662436,391,274959,341,48,0.214781925082,0.179612725973
1465662437,808,274959,341,52,0.166855365038,0.146351113915
1465662439,264,274959,341,56,0.188748419285,0.186265051365
1465662440,760,274959,341,60,0.255016028881,0.123897656798
1465662442,178,274959,341,64,0.226023465395,0.148843497038
1465662443,637,274959,342,4,0.301167905331,0.110596626997
1465662445,92,274959,342,8,0.199397981167,0.152174308896
1465662446,587,274959,342,12,0.215965032578,0.101450130343
1465662448,6,274959,342,16,0.217745527625,0.115587644279
1465662449,463,274959,342,20,0.285790979862,0.172965660691
1465662450,959,274959,342,24,0.231353983283,0.122239530087
1465662452,377,274959,342,28,0.197627186775,0.165480703115
1465662453,834,274959,342,32,0.19466625154,0.103113077581
1465662455,291,274959,342,36,0.323072195053,0.195418119431
1465662456,786,274959,342,40,0.228990718722,0.153839796782
1465662458,205,274959,342,44,0.292310655117,0.0931345522404
1465662459,662,274959,342,48,0.279884517193,0.108102612197
1465662461,157,274959,342,52,0.198222398758,0.122242964804
1465662462,576,274959,342,56,0.250292241573,0.231184154749
1465662464,35,274959,342,60,0.260942995548,0.113928876817
1465662465,490,274959,342,64,0.247933924198,0.122244931757
1465662466,994,274959,343,4,0.233140751719,0.146361276507
1465662468,404,274959,343,8,0.24083353579,0.105612821877
1465662469,861,274959,343,12,0.163911342621,0.152179077268
1465662471,356,274959,343,16,0.240833252668,0.188772603869
1465662472,774,274959,343,20,0.245567083359,0.143866345286
1465662474,231,274959,343,24,0.281670153141,0.12889918685
1465662475,689,274959,343,28,0.283445328474,0.139710083604
1465662477,184,274959,343,32,0.278716534376,0.117254503071
1465662478,602,274959,343,36,0.204760447145,0.138884276152
1465662480,59,274959,343,40,0.223697885871,0.12058814615
1465662481,554,274959,343,44,0.241433620453,0.141373902559
1465662482,973,274959,343,48,0.301792025566,0.0997933596373
1465662484,430,274959,343,52,0.198827341199,0.166323915124
1465662485,887,274959,343,56,0.215987995267,0.0623724088073
1465662487,383,274959,343,60,0.250901222229,0.108943797648
1465662488,801,274959,343,64,0.226642355323,0.121422223747
1465662490,258,274959,344,4,0.256230145693,0.143877029419
1465662491,753,274959,344,8,0.230190858245,0.107284359634
1465662493,172,274959,344,12,0.204746574163,0.191283270717
1465662494,628,274959,344,16,0.234925985336,0.118096649647
1465662496,86,274959,344,20,0.248534530401,0.0873250439763
1465662497,581,274959,344,24,0.164506167173,0.198768422008
1465662499,0,274959,344,28,0.224864587188,0.143046274781
1465662500,457,274959,344,32,0.20237994194,0.175485640764
1465662501,952,274959,344,36,0.202971696854,0.127247869968
1465662503,370,274959,344,40,0.29410892725,0.127246648073
1465662504,828,274959,344,44,0.226648524404,0.132238402963
1465662506,285,274959,344,48,0.301803588867,0.0773469880223
1465662507,779,274959,344,52,0.19054980576,0.108119957149
1465662509,199,274959,344,56,0.25682798028,0.21956667304
1465662510,655,274959,344,60,0.228420466185,0.172160550952
1465662512,151,274959,344,64,0.191142439842,0.214573726058
1465662513,569,274959,345,4,0.221322819591,0.133068963885
1465662515,26,274959,345,8,0.21126306057,0.182142749429
1465662516,484,274959,345,12,0.16274496913,0.136401057243
1465662517,978,274959,345,16,0.225475728512,0.0440808311105
1465662519,397,274959,345,20,0.284654349089,0.112283073366
1465662520,853,274959,345,24,0.28287884593,0.249517917633
1465662522,350,274959,345,28,0.265717327595,0.123090088367
1465662523,768,274959,345,32,0.219552636147,0.161353304982
1465662525,224,274959,345,36,0.173393324018,0.128916323185
1465662526,682,274959,345,40,0.252693295479,0.245356753469
1465662528,176,274959,345,44,0.236123397946,0.143888860941
1465662529,596,274959,345,48,0.19410648942,0.207100182772
1465662531,52,274959,345,52,0.250929921865,0.0956512838602
1465662532,548,274959,345,56,0.232583627105,0.11727681011
1465662533,967,274959,345,60,0.22962257266,0.180493459105
1465662535,423,274959,345,64,0.116588033736,0.122266054153
1465662536,880,274959,346,4,0.208906784654,0.158870577812
1465662538,376,274959,346,8,0.282290548086,0.10147754848
1465662539,795,274959,346,12,0.295902371407,0.133082389832
1465662541,252,274959,346,16,0.221339568496,0.117280088365
1465662542,746,274959,346,20,0.230216801167,0.10979411751
1465662544,165,274959,346,24,0.231993854046,0.0815161913633
1465662545,622,274959,346,28,0.211879312992,0.133086964488
1465662547,79,274959,346,32,0.21187722683,0.108963891864
1465662548,575,274959,346,36,0.289999544621,0.164693534374
1465662549,993,274959,346,40,0.221345677972,0.122273087502
1465662551,449,274959,346,44,0.240294709802,0.124769166112
1465662552,946,274959,346,48,0.232008680701,0.143900424242
1465662554,364,274959,346,52,0.22489091754,0.143904611468
1465662555,821,274959,346,56,0.18642270565,0.146400049329
1465662557,278,274959,346,60,0.248565092683,0.116454415023
1465662558,773,274959,346,64,0.175179198384,0.173017978668
1465662560,192,274959,347,4,0.165714949369,0.15055899322
1465662561,648,274959,347,8,0.314845770597,0.116458915174
1465662563,144,274959,347,12,0.244419783354,0.0865123420954
1465662564,563,274959,347,16,0.265139132738,0.107308790088
1465662566,19,274959,347,20,0.216020718217,0.162209779024
1465662567,477,274959,347,24,0.214245215058,0.0856800451875
1465662568,972,274959,347,28,0.177554413676,0.143909528852
1465662570,391,274959,347,32,0.152103483677,0.168032258749
1465662571,848,274959,347,36,0.240879833698,0.182173594832
1465662573,343,274959,347,40,0.180513203144,0.0640518665314
1465662574,761,274959,347,44,0.157431200147,0.116457931697
1465662576,218,274959,347,48,0.239699557424,0.123944371939
1465662577,675,274959,347,52,0.179926499724,0.112299479544
1465662579,171,274959,347,56,0.315455138683,0.155556336045
1465662580,589,274959,347,60,0.277576863766,0.173025250435
1465662582,46,274959,347,64,0.229638680816,0.178014725447
1465662583,542,274959,348,4,0.263379514217,0.110639505088
1465662584,960,274959,348,8,0.241480514407,0.19715462625
1465662586,419,274959,348,12,0.28587654233,0.142250329256
1465662587,874,274959,348,16,0.25805836916,0.172197788954
1465662589,370,274959,348,20,0.171645358205,0.0906754657626
1465662590,788,274959,348,24,0.254500776529,0.242910265923
1465662592,246,274959,348,28,0.232010036707,0.102321796119
1465662593,754,274959,348,32,0.19473002851,0.0865131020546
1465662595,160,274959,348,36,0.268123209476,0.10398773104
1465662596,617,274959,348,40,0.213077992201,0.12395337224
1465662598,74,274959,348,44,0.29298171401,0.0449235066772
1465662599,568,274959,348,48,0.159216329455,0.18385361135
1465662600,986,274959,348,52,0.151525825262,0.106483176351
1465662602,443,274959,348,56,0.244453042746,0.147247716784
1465662603,939,274959,348,60,0.245636805892,0.180524051189
1465662605,357,274959,348,64,0.221366718411,0.14641867578
1465662606,814,274959,349,4,0.227289512753,0.151409193873
1465662608,271,274959,349,8,0.26043587923,0.170543327928
1465662609,767,274959,349,12,0.286485135555,0.0998336300254
1465662611,185,274959,349,16,0.189417690039,0.132279932499
1465662612,642,274959,349,20,0.306619942188,0.15307867527
1465662614,138,274959,349,24,0.208355456591,0.181363448501
1465662615,556,274959,349,28,0.242689460516,0.0931796729565
1465662617,13,274959,349,32,0.248608708382,0.16639226675
1465662618,470,274959,349,36,0.207179203629,0.113143593073
1465662619,965,274959,349,40,0.199482053518,0.102330945432
1465662621,383,274959,349,44,0.33621904254,0.114810317755
1465662622,840,274959,349,48,0.266375899315,0.106492467225
1465662624,336,274959,349,52,0.235002741218,0.109820343554
1465662625,755,274959,349,56,0.26637300849,0.131447449327
1465662627,212,274959,349,60,0.235589146614,0.219638243318
1465662628,669,274959,349,64,0.296558231115,0.0956757515669
1465662630,173,274959,350,4,0.207775831223,0.198008492589
1465662631,583,274959,350,8,0.154500007629,0.114811636508
1465662633,39,274959,350,12,0.245673343539,0.114813514054
